MATNR,QUANTITY,WADAT_IST,CHANGED_FROM,CHANGED_TO,KEY,WERKS,SOURCE_TYPE,ALL_PRODUCTION_PLANT,OPTIMAL_SOURCE_LOCATION,CHARG,VGBEL,DD_FLAG,EINDT,vdatu,REFERENCE,DPG,matkl
21427,6.0,2025-04-15,DE11,0029142966,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21825602,NO,,2025-04-15,1001031377096900004,ADE0000078,5011226
89612,80.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,"DE02,DE08",DE05,GENERIC,21827961,YES,,2025-04-15,1001031379098900005,ADE0000042,5011218
5711,120.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900003,ADE0000042,5011204
83744,80.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900008,ADE0000042,5011201
5716,80.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900007,ADE0000042,5011220
5710,40.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900014,ADE0000042,5011220
5789,320.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900001,ADE0000042,5011201
5713,40.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900015,ADE0000042,5011204
5787,84.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900004,ADE0000042,5011201
5721,240.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,"DE02,DE05",DE05,GENERIC,21827961,YES,,2025-04-15,1001031379098900002,ADE0000042,5011201
5689,40.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900013,ADE0000042,5011220
5724,80.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21827961,NO,,2025-04-15,1001031379098900006,ADE0000042,5011201
5723,40.0,2025-04-14,DE02,0029143103,Customer Movement,DE02,Single,"DE02,DE05",DE05,GENREIC,21827961,YES,,2025-04-15,1001031379098900011,ADE0000042,5011201
21412,18.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900011,ADE0000095,5011214
31523,40.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900007,ADE0000095,5011204
21427,36.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900010,ADE0000095,5011226
81623,80.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900004,ADE0000095,5011204
6485,320.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900002,ADE0000095,5011204
73296,480.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900001,ADE0000095,5011226
6483,40.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900008,ADE0000095,5011214
6490,40.0,2025-04-14,DE06,0029376758,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21816337,NO,,2025-04-15,1001031370141900009,ADE0000095,5011214
89612,160.0,2025-04-14,DE05,0029723613,Customer Movement,,Single,"DE02,DE08",DE02,GENERIC,21826130,NO,,2025-04-15,1001031379645900008,ADE0000060,5011218
17571,200.0,2025-04-15,NL02,0029193002,Customer Movement,NL02,Single,NL02,NL02,GENERIC,21828220,NO,,2025-04-14,1001031392871000020,ANL0001000,5011201
3493,960.0,2025-04-15,DE05,0029728010,Customer Movement,DE05,Single,"DE05,DE06",DE06,GENERIC,21828451,YES,,2025-04-15,1001031380912900002,ADE0000052,5011214
3493,160.0,2025-04-15,DE05,0029144473,Customer Movement,DE05,Single,"DE05,DE06",DE06,GENERIC,21818284,YES,,2025-04-11,1001031365054900002,ADE0000050,5011214
7600073,10.0,2025-04-15,DE13,0040126470,Customer Movement,,Single,,,GENERIC,21832016,NO,,2025-04-15,1001031384083000090,ADE0000072,5011226
7600073,8.0,2025-04-15,DE13,0040128913,Customer Movement,,Single,,,GENERIC,21832069,NO,,2025-04-15,1001031384085000130,ADE0000072,5011226
7600073,45.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21832955,NO,,2025-04-15,1001031385902900002,ADE0000072,5011226
7600073,45.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21832955,NO,,2025-04-15,1001031385902900001,ADE0000072,5011226
7600144,1.0,2025-04-15,DE13,0040128897,Customer Movement,,Single,,,GENERIC,21835443,NO,,2025-04-15,1001031385976000370,ADE0000072,5010102
7600137,2.0,2025-04-15,DE13,0040128920,Customer Movement,,Single,,,GENERIC,21832894,NO,,2025-04-15,1001031385901000090,ADE0000072,5010102
7600137,1.0,2025-04-15,DE13,0040128945,Customer Movement,,Single,,,GENERIC,21832888,NO,,2025-04-15,1001031385900000110,ADE0000072,5010102
7600137,2.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000410,ADE0000072,5010102
7600137,1.0,2025-04-15,DE13,0040128943,Customer Movement,,Single,,,GENERIC,21833372,NO,,2025-04-15,1001031385906000090,ADE0000072,5010102
7516819,12.0,2025-04-15,BE11,0040151646,Customer Movement,,Single,,,GENERIC,21833348,NO,,2025-04-15,1001031387258900007,ABE0000035,5010201
7529263,2.0,2025-04-15,BE11,0029142225,Customer Movement,,Single,,,GENERIC,21833149,NO,,2025-04-15,1001031387255900006,ABE0000035,5011213
7600614,2.0,2025-04-15,DE13,0040125896,Customer Movement,,Single,,,GENERIC,21835430,NO,,2025-04-15,1001031385975000290,ADE0000072,50101
7600614,4.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000170,ADE0000072,50101
7600614,1.0,2025-04-15,DE13,0040125896,Customer Movement,,Single,,,GENERIC,21835430,NO,,2025-04-15,1001031393981000030,ADE0000072,50101
7599922,1.0,2025-04-15,DE13,0040128925,Customer Movement,,Single,,,GENERIC,21833376,NO,,2025-04-15,1001031385908000170,ADE0000072,5010101
7600194,1.0,2025-04-15,DE13,0040125999,Customer Movement,,Single,,,GENERIC,21828767,NO,,2025-04-15,1001031384076000490,ADE0000072,50101
7600420,1.0,2025-04-15,DE13,0040126159,Customer Movement,,Single,,,GENERIC,21828768,NO,,2025-04-15,1001031384077000370,ADE0000072,50101
7600420,1.0,2025-04-15,DE13,0040129055,Customer Movement,,Single,,,GENERIC,21835865,NO,,2025-04-15,1001031388427000410,ADE0000072,50101
7600420,1.0,2025-04-15,DE13,0040128897,Customer Movement,,Single,,,GENERIC,21835443,NO,,2025-04-15,1001031385976000410,ADE0000072,50101
7600420,4.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000030,ADE0000072,50101
7600420,1.0,2025-04-15,DE13,0040128913,Customer Movement,,Single,,,GENERIC,21832069,NO,,2025-04-15,1001031384085000030,ADE0000072,50101
7600614,2.0,2025-04-15,DE13,0040128942,Customer Movement,,Single,,,GENERIC,21835770,NO,,2025-04-15,1001031388426000030,ADE0000072,50101
7600614,1.0,2025-04-15,DE13,0040126034,Customer Movement,,Single,,,GENERIC,21833261,NO,,2025-04-15,1001031385905000050,ADE0000072,50101
7600614,3.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21782544,NO,,2025-04-15,1001031388528000070,ADE0000072,50101
7600614,1.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21782435,NO,,2025-04-15,1001031388532000050,ADE0000072,50101
7600614,1.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000830,ADE0000072,50101
7600420,2.0,2025-04-15,DE13,0040125999,Customer Movement,,Single,,,GENERIC,21828767,NO,,2025-04-15,1001031384076000270,ADE0000072,50101
7600194,3.0,2025-04-15,DE13,0040129055,Customer Movement,,Single,,,GENERIC,21835865,NO,,2025-04-15,1001031388427000310,ADE0000072,50101
7600194,2.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000810,ADE0000072,50101
7600194,2.0,2025-04-15,DE13,0040125896,Customer Movement,,Single,,,GENERIC,21835430,NO,,2025-04-15,1001031385975000130,ADE0000072,50101
7600194,1.0,2025-04-15,DE13,0040128897,Customer Movement,,Single,,,GENERIC,21835443,NO,,2025-04-15,1001031385976000390,ADE0000072,50101
7600194,1.0,2025-04-15,DE13,0040126159,Customer Movement,,Single,,,GENERIC,21828768,NO,,2025-04-15,1001031384077000310,ADE0000072,50101
7599929,4.0,2025-04-15,DE13,0040126180,Customer Movement,,Single,,,GENERIC,21835994,NO,,2025-04-15,1001031388434000030,ADE0000072,50101
7599921,2.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000490,ADE0000072,5010101
7600194,1.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21782435,NO,,2025-04-15,1001031388532000090,ADE0000072,50101
7600144,1.0,2025-04-15,DE13,0040128920,Customer Movement,,Single,,,GENERIC,21832894,NO,,2025-04-15,1001031385901000130,ADE0000072,5010102
7600144,3.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21782544,NO,,2025-04-15,1001031388528000110,ADE0000072,5010102
7600144,1.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000730,ADE0000072,5010102
7600387,10.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21832955,NO,,2025-04-15,1001031385902000090,ADE0000072,50101
5721,40.0,2025-04-15,DE12,0029563600,Customer Movement,DE02,Single,"DE02,DE05",DE02,GENERIC,21824787,NO,,2025-04-15,1001031373709900008,ADE0000073,5011201
101014,1.0,2025-04-14,JP11,0029794042,Customer Movement,,Single,,,20250903,21827343,NO,,2025-04-15,1001031378671900003,,50112
7600096,5.0,2025-04-15,DE13,0040129877,Customer Movement,,Single,,,GENERIC,21835686,NO,,2025-04-15,1001031388711000050,,50101
7600616,1.0,2025-04-15,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21833869,NO,,2025-04-15,1001031386756000130,ADE0000072,50101
7600149,4.0,2025-04-15,DE13,0040126159,Customer Movement,,Single,,,GENERIC,21828768,NO,,2025-04-15,1001031384077000170,ADE0000072,5010102
7600149,2.0,2025-04-15,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21833869,NO,,2025-04-15,1001031386756000390,ADE0000072,5010102
21389,18.0,2025-04-14,DE12,0029144923,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21826744,NO,,2025-04-15,1001031378065900011,ADE0000060,5011226
21389,18.0,2025-04-15,DE12,0029143810,Customer Movement,DE06,Single,DE06,DE11,GENERIC,21823940,NO,,2025-04-15,1001031373707900003,ADE0000092,5011226
7600149,2.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000110,ADE0000072,5010102
7600149,3.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000630,ADE0000072,5010102
7600149,2.0,2025-04-15,DE13,0040125999,Customer Movement,,Single,,,GENERIC,21828767,NO,,2025-04-15,1001031384076000330,ADE0000072,5010102
7599962,10.0,2025-04-15,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21835913,NO,,2025-04-15,1001031388429000110,ADE0000072,5010202
7600201,1.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000790,ADE0000072,50101
7600031,2.0,2025-04-15,DE13,0040129055,Customer Movement,,Single,,,GENERIC,21835865,NO,,2025-04-15,1001031388427000010,ADE0000072,50112
7600031,2.0,2025-04-15,DE13,0040125896,Customer Movement,,Single,,,GENERIC,21835430,NO,,2025-04-15,1001031385975000010,ADE0000072,50112
7600031,1.0,2025-04-15,DE13,0040128897,Customer Movement,,Single,,,GENERIC,21835443,NO,,2025-04-15,1001031385976000230,ADE0000072,50112
7600031,1.0,2025-04-15,DE13,0040126159,Customer Movement,,Single,,,GENERIC,21828768,NO,,2025-04-15,1001031384077000570,ADE0000072,50112
7599959,10.0,2025-04-15,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21835913,NO,,2025-04-15,1001031388429000090,ADE0000072,5010201
7600201,4.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000070,ADE0000072,50101
7600078,4.0,2025-04-15,DE13,0040126180,Customer Movement,,Single,,,GENERIC,21835994,NO,,2025-04-15,1001031388434000250,ADE0000072,5010201
7600006,1.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000350,ADE0000072,5010201
7600006,5.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21832955,NO,,2025-04-15,1001031385902000190,ADE0000072,5010201
7600155,1.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21782435,NO,,2025-04-15,1001031388532000070,ADE0000072,5010102
7600155,3.0,2025-04-15,DE13,0040128920,Customer Movement,,Single,,,GENERIC,21832894,NO,,2025-04-15,1001031385901000170,ADE0000072,5010102
7600155,5.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21782544,NO,,2025-04-15,1001031388528000090,ADE0000072,5010102
7600155,1.0,2025-04-15,DE13,0040125999,Customer Movement,,Single,,,GENERIC,21828767,NO,,2025-04-15,1001031384076000450,ADE0000072,5010102
21429,12.0,2025-04-14,DE12,0029144923,Customer Movement,DE06,Single,DE06,,GENERIC,21826744,NO,,2025-04-15,1001031378065900012,ADE0000060,5011214
7600685,4.0,2025-04-15,DE13,0040129055,Customer Movement,,Single,,,GENERIC,21835865,NO,,2025-04-15,1001031388427000530,ADE0000072,5010202
7600685,6.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000450,ADE0000072,5010202
7600685,2.0,2025-04-15,DE13,0040126470,Customer Movement,,Single,,,GENERIC,21832016,NO,,2025-04-15,1001031384083000070,ADE0000072,5010202
32435,280.0,2025-04-15,DE12,0029563600,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21824787,NO,,2025-04-15,1001031373709900011,ADE0000073,5011201
71624,96.0,2025-04-15,LU05,0020001142,Customer Movement,,Single,LU02,LU05,Y013012301,21826467,NO,,2025-04-15,1001031383735900006,ALU0000001,5011209
71624,48.0,2025-04-14,LU05,0020001131,Customer Movement,,Single,LU02,LU05,Y013012301,21828098,NO,,2025-04-15,1001031383736900003,ALU0000001,5011209
71624,16.0,2025-04-15,LU05,0020001133,Customer Movement,,Single,LU02,LU05,Y013012301,21832870,NO,,2025-04-15,1001031385462900009,ALU0000001,5011209
107549,2.0,2025-04-11,IT12,0040145882,Customer Movement,,Single,,,X072900E0M,21816880,NO,,2025-04-15,1001031373079900007,AIT0000010,5011201
7600158,2.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000010,ADE0000072,5010102
7600158,1.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21782435,NO,,2025-04-15,1001031388532000110,ADE0000072,5010102
7600158,2.0,2025-04-15,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21833869,NO,,2025-04-15,1001031386756000350,ADE0000072,5010102
7600158,1.0,2025-04-15,DE13,0040128813,Customer Movement,,Single,,,GENERIC,21835720,NO,,2025-04-15,1001031385993000850,ADE0000072,5010102
7600158,3.0,2025-04-15,DE13,0040129055,Customer Movement,,Single,,,GENERIC,21835865,NO,,2025-04-15,1001031388427000230,ADE0000072,5010102
7601909,1.0,2025-04-15,BE11,0040151644,Customer Movement,,Single,,,GENERIC,21833352,NO,,2025-04-15,1001031387259900007,ABE0000035,5010103
107549,1.0,2025-04-09,IT12,0040107457,Customer Movement,,Single,,,X111500E0P,21820167,NO,,2025-04-15,1001031368579900006,AIT0000010,5011201
107549,1.0,2025-04-10,IT12,0040133307,Customer Movement,,Single,,,X111500E0P,21818830,NO,,2025-04-15,1001031367874900007,AIT0000010,5011201
107547,4.0,2025-04-10,IT12,0040079482,Customer Movement,,Single,,,X120200F0E,21815417,NO,,2025-04-14,1001031369780900006,AIT0000010,5011201
107547,30.0,2025-04-11,IT12,0029449085,Customer Movement,,Single,,,X120200F0E,21815418,NO,,2025-04-14,1001031366387900009,AIT0000010,5011201
107547,1.0,2025-04-09,IT12,0029448576,Customer Movement,,Single,,,X120200F0E,21815420,NO,,2025-04-14,1001031365762900006,AIT0000010,5011201
107547,76.0,2025-04-11,IT12,0040129795,Customer Movement,,Single,,,X120200F0E,21816027,NO,,2025-04-14,1001031373078900007,AIT0000010,5011201
107547,76.0,2025-04-11,IT12,0040129795,Customer Movement,,Single,,,X120200F0G,21816027,NO,,2025-04-14,1001031373078900009,AIT0000010,5011201
7600171,1.0,2025-04-15,DE13,0040128943,Customer Movement,,Single,,,GENERIC,21833372,NO,,2025-04-15,1001031385906000230,ADE0000072,5011220
7600171,1.0,2025-04-15,DE13,0040128913,Customer Movement,,Single,,,GENERIC,21832069,NO,,2025-04-15,1001031384085000150,ADE0000072,5011220
7600171,1.0,2025-04-15,DE13,0040128819,Customer Movement,,Single,,,GENERIC,21833656,NO,,2025-04-15,1001031386754000070,ADE0000072,5011220
7600171,2.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000710,ADE0000072,5011220
7600171,1.0,2025-04-15,DE13,0040126157,Customer Movement,,Single,,,GENERIC,21832019,NO,,2025-04-15,1001031384084000150,ADE0000072,5011220
7600479,2.0,2025-04-15,DE13,0040126034,Customer Movement,,Single,,,GENERIC,21833261,NO,,2025-04-15,1001031385905000390,ADE0000072,5010108
7600479,2.0,2025-04-15,DE13,0040125681,Customer Movement,,Single,,,GENERIC,21833213,NO,,2025-04-15,1001031385904000050,ADE0000072,5010108
7600479,20.0,2025-04-15,DE13,0029144812,Customer Movement,,Single,,,GENERIC,21835681,NO,,2025-04-15,1001031388710000010,ADE0000072,5010108
7600479,5.0,2025-04-15,DE13,0040128901,Customer Movement,,Single,,,GENERIC,21834170,NO,,2025-04-15,1001031386758000150,ADE0000072,5010108
7600479,2.0,2025-04-15,DE13,0040128943,Customer Movement,,Single,,,GENERIC,21833372,NO,,2025-04-15,1001031385906000370,ADE0000072,5010108
88456,50.0,2025-04-14,LU05,0020001034,Customer Movement,BE04,Single,BE04,LU05,Y020612301,21828856,NO,,2025-04-15,1001031383741900019,ALU0000001,5011201
31523,40.0,2025-04-15,DE12,0029563600,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21824787,NO,,2025-04-15,1001031373709900004,ADE0000073,5011204
7600479,1.0,2025-04-15,DE13,0040126157,Customer Movement,,Single,,,GENERIC,21832019,NO,,2025-04-15,1001031384084000210,ADE0000072,5010108
7600479,2.0,2025-04-15,DE13,0040128897,Customer Movement,,Single,,,GENERIC,21835443,NO,,2025-04-15,1001031385976000190,ADE0000072,5010108
7600479,1.0,2025-04-15,DE13,0040128913,Customer Movement,,Single,,,GENERIC,21832069,NO,,2025-04-15,1001031384085000210,ADE0000072,5010108
7600135,2.0,2025-04-15,DE13,0040128913,Customer Movement,,Single,,,GENERIC,21832069,NO,,2025-04-15,1001031384085000050,ADE0000072,5010102
7600482,1.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21833823,NO,,2025-04-15,1001031386755000610,ADE0000072,5011214
7600171,5.0,2025-04-15,DE13,0040129055,Customer Movement,,Single,,,GENERIC,21835865,NO,,2025-04-15,1001031388427000290,ADE0000072,5011220
7600135,2.0,2025-04-15,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21833869,NO,,2025-04-15,1001031386756000410,ADE0000072,5010102
7600171,1.0,2025-04-15,DE13,0040128925,Customer Movement,,Single,,,GENERIC,21833376,NO,,2025-04-15,1001031385908900002,ADE0000072,5011220
7600135,4.0,2025-04-15,DE13,0040125681,Customer Movement,,Single,,,GENERIC,21833213,NO,,2025-04-15,1001031385904000350,ADE0000072,5010102
7600135,1.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21782435,NO,,2025-04-15,1001031388532000010,ADE0000072,5010102
7600135,3.0,2025-04-15,DE13,0040128920,Customer Movement,,Single,,,GENERIC,21832894,NO,,2025-04-15,1001031385901000150,ADE0000072,5010102
7600135,1.0,2025-04-15,DE13,0040128887,Customer Movement,,Single,,,GENERIC,21782435,NO,,2025-04-15,1001031388532000030,ADE0000072,5010102
7600135,1.0,2025-04-15,DE13,0040126157,Customer Movement,,Single,,,GENERIC,21832019,NO,,2025-04-15,1001031384084000030,ADE0000072,5010102
7600135,2.0,2025-04-15,DE13,0040125999,Customer Movement,,Single,,,GENERIC,21828767,NO,,2025-04-15,1001031384076000470,ADE0000072,5010102
7600135,2.0,2025-04-15,DE13,0040128945,Customer Movement,,Single,,,GENERIC,21832888,NO,,2025-04-15,1001031385900000050,ADE0000072,5010102
7600171,1.0,2025-04-15,DE13,0040128925,Customer Movement,,Single,,,GENERIC,21833376,NO,,2025-04-15,1001031385908900001,ADE0000072,5011220
3371,1.0,2025-04-15,BE09,0029024387,Customer Movement,BE03,Single,"BE03,BE04",BE09,GENERIC,21834095,NO,,2025-04-15,1001031386602900008,ABE0000032,5011201
3372,1.0,2025-04-15,BE11,0029059262,Customer Movement,BE03,Single,"BE03,BE04",BE11,GENERIC,21833450,NO,,2025-04-15,1001031387260900004,ABE0000035,5011201
7600114,6.0,2025-04-15,DE13,0040129863,Customer Movement,,Single,,,GENERIC,21836032,NO,,2025-04-15,1001031388543000150,,50101
7600114,2.0,2025-04-15,DE13,0040129877,Customer Movement,,Single,,,GENERIC,21835686,NO,,2025-04-15,1001031388711000170,,50101
7600114,1.0,2025-04-15,DE13,0029241495,Customer Movement,,Single,,,GENERIC,21834532,NO,,2025-04-15,1001031387812000170,ADE0000072,50101
7600058,3.0,2025-04-15,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21833869,NO,,2025-04-15,1001031386756000450,ADE0000072,50112
7600479,1.0,2025-04-15,DE13,0040128942,Customer Movement,,Single,,,GENERIC,21835770,NO,,2025-04-15,1001031388426000310,ADE0000072,5010108
7600073,15.0,2025-04-15,DE13,0040125999,Customer Movement,,Single,,,GENERIC,21828767,NO,,2025-04-15,1001031384076000110,ADE0000072,5011226
7600073,5.0,2025-04-15,DE13,0040126159,Customer Movement,,Single,,,GENERIC,21828768,NO,,2025-04-15,1001031394699000010,ADE0000072,5011226
7599965,5.0,2025-04-15,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21832955,NO,,2025-04-15,1001031385902000230,ADE0000072,5010202
7560586,1.0,2025-04-15,BE09,0029024387,Customer Movement,,Single,,,GENERIC,21834095,NO,,2025-04-15,1001031386602900001,ABE0000032,5010112
7516744,2.0,2025-04-15,BE09,0029024387,Customer Movement,,Single,,,GENERIC,21834095,NO,,2025-04-15,1001031386602900016,ABE0000032,5010202
7515785,2.0,2025-04-15,BE11,0029060412,Customer Movement,,Single,,,GENERIC,21826780,NO,,2025-04-15,1001031387252900021,ABE0000035,5010201
60623,144.0,2025-04-14,DE02,0029143147,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21824721,NO,,2025-04-15,1001031374702900005,ADE0000090,5011218
96897,70.0,2025-04-14,FR10,0040033324,Customer Movement,FR11,Single,FR11,FR11,Y040495201,21815102,NO,,2025-04-15,1001031365730900001,AFR0000118,5011206
96897,140.0,2025-04-14,FR10,0040033324,Customer Movement,FR11,Single,FR11,FR11,Y040495201,21798856,NO,,2025-04-15,1001031365725900004,AFR0000118,5011206
104781,70.0,2025-04-14,FR10,0040033324,Customer Movement,FR11,Single,FR11,FR11,Y032295201,21777995,NO,,2025-04-15,1001031365724900002,AFR0000118,5011206
96897,70.0,2025-04-14,FR10,0040033324,Customer Movement,FR11,Single,FR11,FR11,Y033195202,21798856,NO,,2025-04-15,1001031365725900003,AFR0000118,5011206
96897,140.0,2025-04-14,FR10,0040033324,Customer Movement,FR11,Single,FR11,FR11,Y040495203,21777995,NO,,2025-04-15,1001031365724900003,AFR0000118,5011206
70698,4.0,2025-04-14,FR10,0040121192,Customer Movement,FR11,Single,FR11,FR10,Y031995301,21716444,NO,,2025-04-15,1001031365716900004,AFR0000119,5011217
75433,40.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900011,ADE0000043,5011220
5716,40.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900008,ADE0000043,5011220
5788,120.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900001,ADE0000043,5011201
5789,240.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900003,ADE0000043,5011201
5713,120.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900002,ADE0000043,5011204
5785,84.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900007,ADE0000043,5011201
83743,80.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900012,ADE0000043,5011201
5790,120.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900009,ADE0000043,5011201
5689,120.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900005,ADE0000043,5011220
5724,80.0,2025-04-15,DE02,0029143104,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21826651,NO,,2025-04-15,1001031377749900004,ADE0000043,5011201
73296,80.0,2025-04-14,DE06,0029145502,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21824598,NO,,2025-04-15,1001031373489900003,ADE0000067,5011226
6483,200.0,2025-04-14,DE06,0029145502,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21824598,NO,,2025-04-15,1001031373489900001,ADE0000067,5011214
3493,920.0,2025-04-14,DE06,0029145502,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21824598,NO,,2025-04-15,1001031373489900002,ADE0000067,5011214
6532,600.0,2025-04-15,DE06,0029583774,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21828460,NO,,2025-04-15,1001031379883900002,ADE0000072,5011226
